Tree ID,Q,C,Litter,Rocks > 3cm_,Rocks < 3cm_,Shrubs,Grass,Branches
5SA,Q1,C3,60.0,0.0,0.0,0.0,0.0,40.0
5SA,Q2,A1,70.0,30.0,0.0,0.0,0.0,0.0
5SA,Q2,A2,75.0,25.0,0.0,0.0,0.0,0.0
5SA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
5SA,Q2,B1,98.0,2.0,0.0,0.0,0.0,0.0
5SA,Q2,B2,93.0,7.0,0.0,0.0,0.0,0.0
5SA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
5SA,Q2,C1,40.0,60.0,0.0,0.0,0.0,0.0
5SA,Q2,C2,10.0,90.0,0.0,0.0,0.0,0.0
5SA,Q2,C3,70.0,30.0,0.0,0.0,0.0,0.0
5SA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
5SA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
5SA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
5SA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
5SA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
5SA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
5SA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
5SA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
5SA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
5SA % cover,,,80.41,15.33,0.00,0.00,0.00,4.26
5SD,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
5SD,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
5SD % cover,,,100.00,0.00,0.00,0.00,0.00,0.00
6RA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
6RA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
6RA % cover,,,100.00,0.00,0.00,0.00,0.00,0.00
6SA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
6SA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
6SA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
6SA,Q1,B1,80.0,20.0,0.0,0.0,0.0,0.0
6SA,Q1,B2,70.0,30.0,0.0,0.0,0.0,0.0
6SA,Q1,B3,75.0,25.0,0.0,0.0,0.0,0.0
6SA,Q1,C1,90.0,10.0,0.0,0.0,0.0,0.0
6SA,Q1,C2,85.0,15.0,0.0,0.0,0.0,0.0
6SA,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
6SA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
6SA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
6SA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
6SA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
6SA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
6SA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
6SA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
6SA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
6SA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
6SA,Q3,A1,60.0,40.0,0.0,0.0,0.0,0.0
6SA,Q3,A2,95.0,5.0,0.0,0.0,0.0,0.0
6SA,Q3,A3,92.0,8.0,0.0,0.0,0.0,0.0
6SA,Q3,B1,5.0,95.0,0.0,0.0,0.0,0.0
6SA,Q3,B2,25.0,75.0,0.0,0.0,0.0,0.0
6SA,Q3,B3,20.0,80.0,0.0,0.0,0.0,0.0
6SA,Q3,C1,50.0,50.0,0.0,0.0,0.0,0.0
6SA,Q3,C2,45.0,55.0,0.0,0.0,0.0,0.0
6SA,Q3,C3,70.0,30.0,0.0,0.0,0.0,0.0
6SA % cover,,,80.07,19.93,0.00,0.00,0.00,0.00
7RA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
7RA,Q1,A2,85.0,15.0,0.0,0.0,0.0,0.0
7RA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
7RA,Q1,B1,80.0,20.0,0.0,0.0,0.0,0.0
7RA,Q1,B2,90.0,10.0,0.0,0.0,0.0,0.0
7RA,Q1,B3,95.0,5.0,0.0,0.0,0.0,0.0
7RA,Q1,C1,30.0,70.0,0.0,0.0,0.0,0.0
7RA,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
7RA,Q1,C3,95.0,5.0,0.0,0.0,0.0,0.0
7RA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
7RA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
7RA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
7RA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
7RA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
7RA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
7RA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
7RA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
7RA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
7RA,Q3,A1,40.0,60.0,0.0,0.0,0.0,0.0
7RA,Q3,A2,80.0,20.0,0.0,0.0,0.0,0.0
7RA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
7RA,Q3,B1,25.0,75.0,0.0,0.0,0.0,0.0
7RA,Q3,B2,90.0,10.0,0.0,0.0,0.0,0.0
7RA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
7RA,Q3,C1,60.0,40.0,0.0,0.0,0.0,0.0
7RA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
7RA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
7RA % cover,,,87.78,12.22,0.00,0.00,0.00,0.00
7RD,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q1,B1,99.0,1.0,0.0,0.0,0.0,0.0
7RD,Q1,B2,65.0,35.0,0.0,0.0,0.0,0.0
7RD,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q1,C1,97.0,3.0,0.0,0.0,0.0,0.0
7RD,Q1,C2,85.0,15.0,0.0,0.0,0.0,0.0
7RD,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
7RD,Q3,A3,40.0,60.0,0.0,0.0,0.0,0.0
7RD,Q3,B1,10.0,0.0,0.0,90.0,0.0,0.0
7RD,Q3,B2,70.0,10.0,0.0,20.0,0.0,0.0
7RD,Q3,B3,10.0,0.0,0.0,90.0,0.0,0.0
7RD,Q3,C1,93.0,7.0,0.0,0.0,0.0,0.0
7RD,Q3,C2,93.0,7.0,0.0,0.0,0.0,0.0
7RD,Q3,C3,93.0,7.0,0.0,0.0,0.0,0.0
7RD % cover,,,87.22,5.37,0.00,7.41,0.00,0.00
7SA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q3,A1,50.0,50.0,0.0,0.0,0.0,0.0
7SA,Q3,A2,90.0,10.0,0.0,0.0,0.0,0.0
7SA,Q3,A3,40.0,60.0,0.0,0.0,0.0,0.0
7SA,Q3,B1,50.0,50.0,0.0,0.0,0.0,0.0
7SA,Q3,B2,50.0,50.0,0.0,0.0,0.0,0.0
7SA,Q3,B3,0.0,100.0,0.0,0.0,0.0,0.0
7SA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
7SA,Q3,C2,25.0,75.0,0.0,0.0,0.0,0.0
7SA,Q3,C3,25.0,75.0,0.0,0.0,0.0,0.0
7SA % cover,,,82.59,17.41,0.00,0.00,0.00,0.00
7SD,Q1,A1,80.0,0.0,0.0,20.0,0.0,0.0
7SD,Q1,A2,20.0,0.0,0.0,80.0,0.0,0.0
7SD,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q3,A1,70.0,30.0,0.0,0.0,0.0,0.0
7SD,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
7SD,Q3,B1,30.0,70.0,0.0,0.0,0.0,0.0
7SD,Q3,B2,85.0,15.0,0.0,0.0,0.0,0.0
7SD,Q3,B3,55.0,45.0,0.0,0.0,0.0,0.0
7SD,Q3,C1,70.0,30.0,0.0,0.0,0.0,0.0
7SD,Q3,C2,93.0,7.0,0.0,0.0,0.0,0.0
7SD,Q3,C3,50.0,50.0,0.0,0.0,0.0,0.0
7SD % cover,,,87.15,9.15,0.00,3.70,0.00,0.00
8RA,Q1,A1,0.0,100.0,0.0,0.0,0.0,0.0
8RA,Q1,A2,5.0,95.0,0.0,0.0,0.0,0.0
8RA,Q1,A3,50.0,50.0,0.0,0.0,0.0,0.0
8RA,Q1,B1,5.0,95.0,0.0,0.0,0.0,0.0
8RA,Q1,B2,8.0,92.0,0.0,0.0,0.0,0.0
8RA,Q1,B3,8.0,92.0,0.0,0.0,0.0,0.0
8RA,Q1,C1,85.0,15.0,0.0,0.0,0.0,0.0
8RA,Q1,C2,75.0,25.0,0.0,0.0,0.0,0.0
8RA,Q1,C3,80.0,20.0,0.0,0.0,0.0,0.0
8RA,Q2,A1,60.0,40.0,0.0,0.0,0.0,0.0
8RA,Q2,A2,65.0,35.0,0.0,0.0,0.0,0.0
8RA,Q2,A3,55.0,45.0,0.0,0.0,0.0,0.0
8RA,Q2,B1,55.0,45.0,0.0,0.0,0.0,0.0
8RA,Q2,B2,75.0,25.0,0.0,0.0,0.0,0.0
8RA,Q2,B3,65.0,35.0,0.0,0.0,0.0,0.0
8RA,Q2,C1,5.0,95.0,0.0,0.0,0.0,0.0
8RA,Q2,C2,45.0,55.0,0.0,0.0,0.0,0.0
8RA,Q2,C3,30.0,70.0,0.0,0.0,0.0,0.0
8RA,Q3,A1,65.0,35.0,0.0,0.0,0.0,0.0
8RA,Q3,A2,0.0,5.0,95.0,0.0,0.0,0.0
8RA,Q3,A3,0.0,0.0,100.0,0.0,0.0,0.0
8RA,Q3,B1,0.0,60.0,40.0,0.0,0.0,0.0
8RA,Q3,B2,0.0,2.0,98.0,0.0,0.0,0.0
8RA,Q3,B3,0.0,0.0,100.0,0.0,0.0,0.0
8RA,Q3,C1,0.0,0.0,100.0,0.0,0.0,0.0
8RA,Q3,C2,0.0,5.0,95.0,0.0,0.0,0.0
8RA,Q3,C3,0.0,50.0,50.0,0.0,0.0,0.0
8RA % cover,,,30.96,43.93,25.11,0.00,0.00,0.00
8SA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q2,A1,10.0,90.0,0.0,0.0,0.0,0.0
8SA,Q2,A2,40.0,60.0,0.0,0.0,0.0,0.0
8SA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q2,B1,2.0,98.0,0.0,0.0,0.0,0.0
8SA,Q2,B2,30.0,70.0,0.0,0.0,0.0,0.0
8SA,Q2,B3,75.0,25.0,0.0,0.0,0.0,0.0
8SA,Q2,C1,1.0,99.0,0.0,0.0,0.0,0.0
8SA,Q2,C2,5.0,95.0,0.0,0.0,0.0,0.0
8SA,Q2,C3,50.0,50.0,0.0,0.0,0.0,0.0
8SA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
8SA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
8SA % cover,,,78.26,21.74,0.00,0.00,0.00,0.00
9RA,Q1,A1,93.0,7.0,0.0,0.0,0.0,0.0
9RA,Q1,A2,3.0,97.0,0.0,0.0,0.0,0.0
9RA,Q1,A3,0.0,100.0,0.0,0.0,0.0,0.0
9RA,Q1,B1,80.0,15.0,0.0,5.0,0.0,0.0
9RA,Q1,B2,40.0,60.0,0.0,0.0,0.0,0.0
9RA,Q1,B3,20.0,80.0,0.0,0.0,0.0,0.0
9RA,Q1,C1,97.0,3.0,0.0,0.0,0.0,0.0
9RA,Q1,C2,60.0,40.0,0.0,0.0,0.0,0.0
9RA,Q1,C3,60.0,40.0,0.0,0.0,0.0,0.0
9RA,Q2,A1,95.0,5.0,0.0,0.0,0.0,0.0
9RA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
9RA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
9RA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
9RA,Q2,B2,90.0,0.0,0.0,10.0,0.0,0.0
9RA,Q2,B3,80.0,0.0,0.0,20.0,0.0,0.0
9RA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
9RA,Q2,C2,20.0,0.0,0.0,80.0,0.0,0.0
9RA,Q2,C3,10.0,0.0,0.0,90.0,0.0,0.0
9RA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
9RA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
9RA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
9RA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
9RA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
9RA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
9RA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
9RA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
9RA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
9RA % cover,,,75.85,16.56,0.00,7.59,0.00,0.00
9SA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q2,A2,65.0,35.0,0.0,0.0,0.0,0.0
9SA,Q2,A3,80.0,20.0,0.0,0.0,0.0,0.0
9SA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q2,B2,90.0,10.0,0.0,0.0,0.0,0.0
9SA,Q2,B3,93.0,7.0,0.0,0.0,0.0,0.0
9SA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q2,C2,50.0,50.0,0.0,0.0,0.0,0.0
9SA,Q2,C3,85.0,15.0,0.0,0.0,0.0,0.0
9SA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q3,B3,95.0,5.0,0.0,0.0,0.0,0.0
9SA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
9SA,Q3,C2,92.0,5.0,0.0,3.0,0.0,0.0
9SA,Q3,C3,93.0,5.0,0.0,2.0,0.0,0.0
9SA % cover,,,94.19,5.63,0.00,0.19,0.00,0.00
10RA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
10RA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
10RA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
10RA,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
10RA,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
10RA,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
10RA,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
10RA,Q1,C2,95.0,5.0,0.0,0.0,0.0,0.0
10RA,Q1,C3,85.0,15.0,0.0,0.0,0.0,0.0
10RA,Q2,A1,65.0,35.0,0.0,0.0,0.0,0.0
10RA,Q2,A2,75.0,25.0,0.0,0.0,0.0,0.0
10RA,Q2,A3,50.0,50.0,0.0,0.0,0.0,0.0
10RA,Q2,B1,50.0,50.0,0.0,0.0,0.0,0.0
10RA,Q2,B2,75.0,25.0,0.0,0.0,0.0,0.0
10RA,Q2,B3,80.0,20.0,0.0,0.0,0.0,0.0
10RA,Q2,C1,25.0,75.0,0.0,0.0,0.0,0.0
10RA,Q2,C2,30.0,70.0,0.0,0.0,0.0,0.0
10RA,Q2,C3,40.0,60.0,0.0,0.0,0.0,0.0
10RA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
10RA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
10RA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
10RA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
10RA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
10RA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
10RA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
10RA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
10RA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
10RA % cover,,,84.07,15.93,0.00,0.00,0.00,0.00
10SA,Q1,A1,40.0,60.0,0.0,0.0,0.0,0.0
10SA,Q1,A2,70.0,30.0,0.0,0.0,0.0,0.0
10SA,Q1,A3,30.0,70.0,0.0,0.0,0.0,0.0
10SA,Q1,B1,20.0,80.0,0.0,0.0,0.0,0.0
10SA,Q1,B2,30.0,70.0,0.0,0.0,0.0,0.0
10SA,Q1,B3,15.0,85.0,0.0,0.0,0.0,0.0
10SA,Q1,C1,85.0,15.0,0.0,0.0,0.0,0.0
10SA,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
10SA,Q1,C3,60.0,40.0,0.0,0.0,0.0,0.0
10SA,Q2,A1,50.0,50.0,0.0,0.0,0.0,0.0
10SA,Q2,A2,5.0,95.0,0.0,0.0,0.0,0.0
10SA,Q2,A3,55.0,45.0,0.0,0.0,0.0,0.0
10SA,Q2,B1,50.0,50.0,0.0,0.0,0.0,0.0
10SA,Q2,B2,0.0,100.0,0.0,0.0,0.0,0.0
10SA,Q2,B3,0.0,100.0,0.0,0.0,0.0,0.0
10SA,Q2,C1,60.0,40.0,0.0,0.0,0.0,0.0
10SA,Q2,C2,40.0,60.0,0.0,0.0,0.0,0.0
10SA,Q2,C3,0.0,100.0,0.0,0.0,0.0,0.0
10SA,Q3,A1,95.0,5.0,0.0,0.0,0.0,0.0
10SA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
10SA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
10SA,Q3,B1,50.0,0.0,0.0,50.0,0.0,0.0
10SA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
10SA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
10SA,Q3,C1,75.0,25.0,0.0,0.0,0.0,0.0
10SA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
10SA,Q3,C3,90.0,10.0,0.0,0.0,0.0,0.0
10SA % cover,,,56.30,41.85,0.00,1.85,0.00,0.00
11RA,Q1,A1,60.0,30.0,0.0,10.0,0.0,0.0
11RA,Q1,A2,98.0,2.0,0.0,0.0,0.0,0.0
11RA,Q1,A3,90.0,10.0,0.0,0.0,0.0,0.0
11RA,Q1,B1,80.0,10.0,0.0,10.0,0.0,0.0
11RA,Q1,B2,95.0,5.0,0.0,0.0,0.0,0.0
11RA,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
11RA,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
11RA,Q1,C2,30.0,70.0,0.0,0.0,0.0,0.0
11RA,Q1,C3,95.0,5.0,0.0,0.0,0.0,0.0
11RA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
11RA,Q2,A2,93.0,7.0,0.0,0.0,0.0,0.0
11RA,Q2,A3,35.0,65.0,0.0,0.0,0.0,0.0
11RA,Q2,B1,60.0,40.0,0.0,0.0,0.0,0.0
11RA,Q2,B2,45.0,55.0,0.0,0.0,0.0,0.0
11RA,Q2,B3,92.0,8.0,0.0,0.0,0.0,0.0
